iteration,lambda,learning_rate,rms
24,0.5,0.01,0.477846988559
24,0.5,0.02,0.449567556123
24,0.5,0.03,0.372108477696
24,0.5,0.04,0.415175203559
24,0.5,0.05,0.365448265218
24,0.5,0.06,0.262411515825
24,0.5,0.07,0.245781449954
24,0.5,0.08,0.276532629663
24,0.5,0.09,0.312277347316
24,0.5,0.1,0.275603988458
24,0.5,0.11,0.369612875622
24,0.5,0.12,0.28673556758
24,0.5,0.13,0.194360962295
24,0.5,0.14,0.377516481519
24,0.5,0.15,0.274277571938
24,0.5,0.16,0.197248738108
24,0.5,0.17,0.238834275717
24,0.5,0.18,0.238280441846
24,0.5,0.19,0.217740644308
24,0.5,0.2,0.11343436267
24,0.5,0.21,0.0512600114252
24,0.5,0.22,0.104027583528
24,0.5,0.23,0.236638470657
24,0.5,0.24,0.0879197160334
24,0.5,0.25,0.275155255284
24,0.5,0.26,0.246067776626
24,0.5,0.27,0.144670854433
24,0.5,0.28,0.241779401662
24,0.5,0.29,0.257251469314
24,0.5,0.3,0.203402489467
24,0.5,0.31,0.106899575321
24,0.5,0.32,0.0931134913472
24,0.5,0.33,0.214800411881
24,0.5,0.34,0.0752714175485
24,0.5,0.35,0.048088815807
24,0.5,0.36,0.0578664559608
24,0.5,0.37,0.126563264971
24,0.5,0.38,0.139186327615
24,0.5,0.39,0.0198799347105
24,0.5,0.4,0.0596748027024
24,0.5,0.41,0.362904447899
24,0.5,0.42,0.165226598772
24,0.5,0.43,0.11292809574
24,0.5,0.44,0.159332855508
24,0.5,0.45,0.16154142905
24,0.5,0.46,0.089945183226
24,0.5,0.47,0.0543794656924
24,0.5,0.48,0.0859658256927
24,0.5,0.49,0.17915032725
24,0.5,0.5,0.202276558157
24,0.5,0.51,0.169760786509
24,0.5,0.52,0.0821257308472
24,0.5,0.53,0.146463146006
24,0.5,0.54,0.200326264929
24,0.5,0.55,0.268264117716
24,0.5,0.56,0.186006231949
24,0.5,0.57,0.094359880689
24,0.5,0.58,0.0968115665088
24,0.5,0.59,0.14101924228
24,0.5,0.6,0.165816919019
24,0.5,0.61,0.122953080968
24,0.5,0.62,0.101257461829
24,0.5,0.63,0.286821116362
24,0.5,0.64,0.128408753355
24,0.5,0.65,0.10890209572
24,0.5,0.66,0.168921045832
24,0.5,0.67,0.168584387434
24,0.5,0.68,0.0986738058014
24,0.5,0.69,0.181833587596
24,0.5,0.7,0.138756126966
24,0.5,0.71,0.0825147711988
24,0.5,0.72,0.119862432159
24,0.5,0.73,0.134781610118
24,0.5,0.74,0.186786077704
24,0.5,0.75,0.285600134263
24,0.5,0.76,0.220994000384
24,0.5,0.77,0.262834711369
24,0.5,0.78,0.264639036339
24,0.5,0.79,0.108068798168
24,0.5,0.8,0.144375509528
24,0.5,0.81,0.122299714565
24,0.5,0.82,0.107904342447
24,0.5,0.83,0.110924851266
24,0.5,0.84,0.190674730538
24,0.5,0.85,0.121731118112
24,0.5,0.86,0.19097029998
24,0.5,0.87,0.174398990272
24,0.5,0.88,0.21549998376
24,0.5,0.89,0.0935515432656
24,0.5,0.9,0.17542994259
24,0.5,0.91,0.189624028795
24,0.5,0.92,0.134784443076
24,0.5,0.93,0.222112875762
24,0.5,0.94,0.103170818353
24,0.5,0.95,0.121367745475
24,0.5,0.96,0.0877620518594
24,0.5,0.97,0.143480085077
24,0.5,0.98,0.0773203147058
24,0.5,0.99,0.149310961991
24,0.5,1.0,0.20441843096
24,0.5,1.01,0.160572032566
24,0.5,1.02,0.218329840848
24,0.5,1.03,0.295881316937
24,0.5,1.04,0.13348521277
24,0.5,1.05,0.14606503255
24,0.5,1.06,0.17261988223
24,0.5,1.07,0.186029956186
24,0.5,1.08,0.185158118145
24,0.5,1.09,0.175317405427
24,0.5,1.1,0.216706484297
24,0.5,1.11,0.198988116
24,0.5,1.12,0.123906520327
24,0.5,1.13,0.189767169814
24,0.5,1.14,0.161036530867
24,0.5,1.15,0.226486564986
24,0.5,1.16,0.260998030363
24,0.5,1.17,0.261666340067
24,0.5,1.18,0.253125216025
24,0.5,1.19,0.137521865409
24,0.5,1.2,0.319128980323
24,0.5,1.21,0.130853444879
24,0.5,1.22,0.188643899373
24,0.5,1.23,0.245667445972
24,0.5,1.24,0.249910103661
24,0.5,1.25,0.203546223678
24,0.5,1.26,0.200596511917
24,0.5,1.27,0.128496275257
24,0.5,1.28,0.217417006778
24,0.5,1.29,0.1977227595
24,0.5,1.3,0.219709865836
24,0.5,1.31,0.125410991316
24,0.5,1.32,0.144812396007
24,0.5,1.33,0.159833998082
24,0.5,1.34,0.240592660575
24,0.5,1.35,0.258100737426
24,0.5,1.36,0.256701910021
24,0.5,1.37,0.224300095538
24,0.5,1.38,0.232661612406
24,0.5,1.39,0.157425689613
24,0.5,1.4,0.176857070393
24,0.5,1.41,0.18633652265
24,0.5,1.42,0.297293312132
24,0.5,1.43,0.237892405827
24,0.5,1.44,0.118654530712
24,0.5,1.45,0.134165626486
24,0.5,1.46,0.207867694207
24,0.5,1.47,0.226714301258
24,0.5,1.48,0.296941643875
24,0.5,1.49,0.172657973171
24,0.5,1.5,0.208730756031
24,0.2,0.0,0.509009733788
24,0.2,0.01,0.486046875581
24,0.2,0.02,0.478866308597
24,0.2,0.03,0.464581105111
24,0.2,0.04,0.395217748245
24,0.2,0.05,0.418925139728
24,0.2,0.06,0.381748035882
24,0.2,0.07,0.414001482977
24,0.2,0.08,0.422349649539
24,0.2,0.09,0.333831449892
24,0.2,0.1,0.402830705024
24,0.2,0.11,0.370605299226
24,0.2,0.12,0.342665753829
24,0.2,0.13,0.383505739644
24,0.2,0.14,0.300185352712
24,0.2,0.15,0.250525049233
24,0.2,0.16,0.307547474113
24,0.2,0.17,0.253417873367
24,0.2,0.18,0.274062446539
24,0.2,0.19,0.21280526008
24,0.2,0.2,0.262811685532
24,0.2,0.21,0.168400743686
24,0.2,0.22,0.158320568566
24,0.2,0.23,0.0848231632079
24,0.2,0.24,0.22698031403
24,0.2,0.25,0.104272925872
24,0.2,0.26,0.27490159752
24,0.2,0.27,0.251947634479
24,0.2,0.28,0.361324900706
24,0.2,0.29,0.19390105754
24,0.2,0.3,0.203922544092
24,0.2,0.31,0.2563053627
24,0.2,0.32,0.0739188916414
24,0.2,0.33,0.0573684728962
24,0.2,0.34,0.260125361938
24,0.2,0.35,0.211730164042
24,0.2,0.36,0.0807767977553
24,0.2,0.37,0.23467820808
24,0.2,0.38,0.0660742079865
24,0.2,0.39,0.509009733788
24,0.2,0.4,0.0837663130331
24,0.2,0.41,0.142050892345
24,0.2,0.42,0.0937680144722
24,0.2,0.43,0.225355531218
24,0.2,0.44,0.0925981172004
24,0.2,0.45,0.0991642948656
24,0.2,0.46,0.235769428489
24,0.2,0.47,0.0696473157463
24,0.2,0.48,0.191234070995
24,0.2,0.49,0.166021655592
24,0.2,0.5,0.17764495044
24,0.2,0.51,0.111809031733
24,0.2,0.52,0.083162010155
24,0.2,0.53,0.0305604061336
24,0.2,0.54,0.251829484466
24,0.2,0.55,0.0724903035216
24,0.2,0.56,0.175412080482
24,0.2,0.57,0.224737017169
24,0.2,0.58,0.211015851892
24,0.2,0.59,0.258369071714
24,0.2,0.6,0.0756034964871
24,0.2,0.61,0.165122257639
24,0.2,0.62,0.0724467840588
24,0.2,0.63,0.196063382515
24,0.2,0.64,0.0900018457231
24,0.2,0.65,0.123960333153
24,0.2,0.66,0.139135720769
24,0.2,0.67,0.093386673755
24,0.2,0.68,0.0930736400045
24,0.2,0.69,0.101057980802
24,0.2,0.7,0.0899009298688
24,0.2,0.71,0.169982392284
24,0.2,0.72,0.248439491558
24,0.2,0.73,0.348348524717
24,0.2,0.74,0.0995454523248
24,0.2,0.75,0.280147557165
24,0.2,0.76,0.117936841233
24,0.2,0.77,0.0904595182802
24,0.2,0.78,0.163827704066
24,0.2,0.79,0.106036203648
24,0.2,0.8,0.221814217519
24,0.2,0.81,0.159571397731
24,0.2,0.82,0.243117756325
24,0.2,0.83,0.147750893249
24,0.2,0.84,0.178055511702
24,0.2,0.85,0.178544060425
24,0.2,0.86,0.327327722493
24,0.2,0.87,0.139238083663
24,0.2,0.88,0.175143931468
24,0.2,0.89,0.166965257293
24,0.2,0.9,0.200977843149
24,0.2,0.91,0.130964753897
24,0.2,0.92,0.064702193469
24,0.2,0.93,0.121881113373
24,0.2,0.94,0.177123832365
24,0.2,0.95,0.143725408284
24,0.2,0.96,0.132455504896
24,0.2,0.97,0.117713067593
24,0.2,0.98,0.255365735303
24,0.2,0.99,0.135868180547
24,0.2,1.0,0.163523336708
24,0.2,1.01,0.112089255374
24,0.2,1.02,0.139525851631
24,0.2,1.03,0.127283740126
24,0.2,1.04,0.123804989607
24,0.2,1.05,0.283389910485
24,0.2,1.06,0.122356021707
24,0.2,1.07,0.202547625536
24,0.2,1.08,0.122704846148
24,0.2,1.09,0.22450290641
24,0.2,1.1,0.133453779663
24,0.2,1.11,0.160436939492
24,0.2,1.12,0.137176722828
24,0.2,1.13,0.117239233995
24,0.2,1.14,0.171028296065
24,0.2,1.15,0.232546720762
24,0.2,1.16,0.152351186592
24,0.2,1.17,0.132562879525
24,0.2,1.18,0.145268753607
24,0.2,1.19,0.12830481745
24,0.2,1.2,0.133136797817
24,0.2,1.21,0.117872262878
24,0.2,1.22,0.184701660568
24,0.2,1.23,0.228080174837
24,0.2,1.24,0.283976149908
24,0.2,1.25,0.166749691305
24,0.2,1.26,0.092742208805
24,0.2,1.27,0.24433278735
24,0.2,1.28,0.224039313903
24,0.2,1.29,0.210986078356
24,0.2,1.3,0.159794777688
24,0.2,1.31,0.189376099447
24,0.2,1.32,0.284716902574
24,0.2,1.33,0.128827689005
24,0.2,1.34,0.159168079316
24,0.2,1.35,0.0992300351043
24,0.2,1.36,0.0901406286925
24,0.2,1.37,0.0969034987362
24,0.2,1.38,0.14314635492
24,0.2,1.39,0.117540535091
24,0.2,1.4,0.193150555462
24,0.2,1.41,0.157085915044
24,0.2,1.42,0.184343160415
24,0.2,1.43,0.206482998771
24,0.2,1.44,0.209512278188
24,0.2,1.45,0.210194428101
24,0.2,1.46,0.125158470258
24,0.2,1.47,0.20214987484
24,0.2,1.48,0.228060434026
24,0.2,1.49,0.153901534477
24,0.2,1.5,0.18025295737
25,0.5,0.0,0.509009733788
25,0.5,0.01,0.478272792626
25,0.5,0.02,0.448356745983
25,0.5,0.03,0.476170250217
25,0.5,0.04,0.371946950178
25,0.5,0.05,0.374676827675
25,0.5,0.06,0.296281615027
25,0.5,0.07,0.371105138098
25,0.5,0.08,0.386632629006
25,0.5,0.09,0.288108457855
25,0.5,0.1,0.291226849609
25,0.5,0.11,0.292872049701
25,0.5,0.12,0.331160790102
25,0.5,0.13,0.187506611287
25,0.5,0.14,0.339191096259
25,0.5,0.15,0.286377109336
25,0.5,0.16,0.301132309469
25,0.5,0.17,0.132019400778
25,0.5,0.18,0.24051304174
25,0.5,0.19,0.112977590982
25,0.5,0.2,0.240946520894
25,0.5,0.21,0.250964787743
25,0.5,0.22,0.320412202484
25,0.5,0.23,0.183379730593
25,0.5,0.24,0.241036958563
25,0.5,0.25,0.201254281083
25,0.5,0.26,0.0894327309826
25,0.5,0.27,0.0996877697865
25,0.5,0.28,0.246828835302
25,0.5,0.29,0.336091580732
25,0.5,0.3,0.0617216102156
25,0.5,0.31,0.0728647873593
25,0.5,0.32,0.100628765961
25,0.5,0.33,0.131084310084
25,0.5,0.34,0.130053310605
25,0.5,0.35,0.188339754492
25,0.5,0.36,0.315054872592
25,0.5,0.37,0.0327828652866
25,0.5,0.38,0.256504352694
25,0.5,0.39,0.239556616016
25,0.5,0.4,0.144205880795
25,0.5,0.41,0.0776175036369
25,0.5,0.42,0.0725211959279
25,0.5,0.43,0.170646729068
25,0.5,0.44,0.118267294687
25,0.5,0.45,0.0998541530981
25,0.5,0.46,0.332463220582
25,0.5,0.47,0.149438941469
25,0.5,0.48,0.106886278043
25,0.5,0.49,0.127218534281
25,0.5,0.5,0.104912097724
25,0.5,0.51,0.186799980354
25,0.5,0.52,0.236085428694
25,0.5,0.53,0.0916367854921
25,0.5,0.54,0.0602666652744
25,0.5,0.55,0.0822915606422
25,0.5,0.56,0.108130226932
25,0.5,0.57,0.125459350918
25,0.5,0.58,0.11748796761
25,0.5,0.59,0.0906232839693
25,0.5,0.6,0.172806481516
25,0.5,0.61,0.111575570315
25,0.5,0.62,0.235411322199
25,0.5,0.63,0.0988720966256
25,0.5,0.64,0.117730958492
25,0.5,0.65,0.129982002497
25,0.5,0.66,0.259063133274
25,0.5,0.67,0.108084515046
25,0.5,0.68,0.103530000416
25,0.5,0.69,0.155941489152
25,0.5,0.7,0.104533629258
25,0.5,0.71,0.227328052299
25,0.5,0.72,0.10808374512
25,0.5,0.73,0.131845036398
25,0.5,0.74,0.164344623207
25,0.5,0.75,0.154926173843
25,0.5,0.76,0.225712160151
25,0.5,0.77,0.261840594304
25,0.5,0.78,0.175455660467
25,0.5,0.79,0.0841187989495
25,0.5,0.8,0.181369390563
25,0.5,0.81,0.229456038803
25,0.5,0.82,0.250673951553
25,0.5,0.83,0.160345362955
25,0.5,0.84,0.175453288609
25,0.5,0.85,0.207569773517
25,0.5,0.86,0.122517771616
25,0.5,0.87,0.14258157015
25,0.5,0.88,0.0595119658918
25,0.5,0.89,0.213273224599
25,0.5,0.9,0.153134434847
25,0.5,0.91,0.157653979793
25,0.5,0.92,0.141924378577
25,0.5,0.93,0.0655759833836
25,0.5,0.94,0.138072335027
25,0.5,0.95,0.125226176693
25,0.5,0.96,0.180408486661
25,0.5,0.97,0.225572234186
25,0.5,0.98,0.213828086147
25,0.5,0.99,0.280097381282
25,0.5,1.0,0.330535604348
25,0.5,1.01,0.131531060625
25,0.5,1.02,0.12577454473
25,0.5,1.03,0.296806915726
25,0.5,1.04,0.169812899221
25,0.5,1.05,0.193155261303
25,0.5,1.06,0.177336977371
25,0.5,1.07,0.333257738286
25,0.5,1.08,0.208484396152
25,0.5,1.09,0.146007022704
25,0.5,1.1,0.229187155366
25,0.5,1.11,0.12997369246
25,0.5,1.12,0.182424875075
25,0.5,1.13,0.20855421971
25,0.5,1.14,0.124814135871
25,0.5,1.15,0.177211750616
25,0.5,1.16,0.180220139696
25,0.5,1.17,0.16211445187
25,0.5,1.18,0.296860203871
25,0.5,1.19,0.146482419167
25,0.5,1.2,0.277753590355
25,0.5,1.21,0.217225553875
25,0.5,1.22,0.192667697967
25,0.5,1.23,0.138934900838
25,0.5,1.24,0.109494638053
25,0.5,1.25,0.145618387271
25,0.5,1.26,0.117409748779
25,0.5,1.27,0.201103604775
25,0.5,1.28,0.134018633241
25,0.5,1.29,0.129675609649
25,0.5,1.3,0.126351523977
25,0.5,1.31,0.204670216261
25,0.5,1.32,0.191612810804
25,0.5,1.33,0.209705130677
25,0.5,1.34,0.247347250805
25,0.5,1.35,0.138059075289
25,0.5,1.36,0.283320399028
25,0.5,1.37,0.228098170835
25,0.5,1.38,0.195205457102
25,0.5,1.39,0.142772738529
25,0.5,1.4,0.242249476127
25,0.5,1.41,0.207216594636
25,0.5,1.42,0.177947510352
25,0.5,1.43,0.186048900863
25,0.5,1.44,0.165639826841
25,0.5,1.45,0.253842195965
25,0.5,1.46,0.279602250195
25,0.5,1.47,0.219687301208
25,0.5,1.48,0.175735444236
25,0.5,1.49,0.289876746503
25,0.5,1.5,0.180097071691
25,0.2,0.0,0.509009733788
25,0.2,0.01,0.49374469665
25,0.2,0.02,0.471310741727
25,0.2,0.03,0.486308913813
25,0.2,0.04,0.421826864624
25,0.2,0.05,0.47159369836
25,0.2,0.06,0.359979283309
25,0.2,0.07,0.385184628568
25,0.2,0.08,0.346607210859
25,0.2,0.09,0.324313953729
25,0.2,0.1,0.31759101776
25,0.2,0.11,0.262648442508
25,0.2,0.12,0.466749921527
25,0.2,0.13,0.37872481587
25,0.2,0.14,0.285497717497
25,0.2,0.15,0.319679666678
25,0.2,0.16,0.255526725874
25,0.2,0.17,0.364859503824
25,0.2,0.18,0.275178614405
25,0.2,0.19,0.227624119613
25,0.2,0.2,0.163107145256
25,0.2,0.21,0.22964192203
25,0.2,0.22,0.239634165418
25,0.2,0.23,0.151948334298
25,0.2,0.24,0.294090846786
25,0.2,0.25,0.271716222872
25,0.2,0.26,0.243538295151
25,0.2,0.27,0.304707028164
25,0.2,0.28,0.140586216504
25,0.2,0.29,0.213894476046
25,0.2,0.3,0.182663821102
25,0.2,0.31,0.211041954522
25,0.2,0.32,0.246471104612
25,0.2,0.33,0.20699656431
25,0.2,0.34,0.258940106706
25,0.2,0.35,0.0793339327418
25,0.2,0.36,0.149652818935
25,0.2,0.37,0.0446749754055
25,0.2,0.38,0.145123998089
25,0.2,0.39,0.122737967419
25,0.2,0.4,0.138872079313
25,0.2,0.41,0.245253043656
25,0.2,0.42,0.151314195321
25,0.2,0.43,0.180388646247
25,0.2,0.44,0.105571033811
25,0.2,0.45,0.206134147514
25,0.2,0.46,0.123022449243
25,0.2,0.47,0.14790272752
25,0.2,0.48,0.111083642653
25,0.2,0.49,0.176331646321
25,0.2,0.5,0.114405436636
25,0.2,0.51,0.127207999991
25,0.2,0.52,0.509009733788
25,0.2,0.53,0.0911006130269
25,0.2,0.54,0.0765637132548
25,0.2,0.55,0.0984835274175
25,0.2,0.56,0.115441670376
25,0.2,0.57,0.107826791775
25,0.2,0.58,0.114094654369
25,0.2,0.59,0.128172809224
25,0.2,0.6,0.172942809192
25,0.2,0.61,0.100306827485
25,0.2,0.62,0.194965724716
25,0.2,0.63,0.237664238435
25,0.2,0.64,0.125256039912
25,0.2,0.65,0.0735111706973
25,0.2,0.66,0.0881976135106
25,0.2,0.67,0.141357771989
25,0.2,0.68,0.219431389901
25,0.2,0.69,0.247476416198
25,0.2,0.7,0.155994716605
25,0.2,0.71,0.113123914385
25,0.2,0.72,0.17446664269
25,0.2,0.73,0.12125922711
25,0.2,0.74,0.0926477777544
25,0.2,0.75,0.0766554187535
25,0.2,0.76,0.117490490732
25,0.2,0.77,0.136640005844
25,0.2,0.78,0.0871678499206
25,0.2,0.79,0.129337060514
25,0.2,0.8,0.0972895188666
25,0.2,0.81,0.118503225135
25,0.2,0.82,0.196493438012
25,0.2,0.83,0.156078041351
25,0.2,0.84,0.133141311892
25,0.2,0.85,0.127636610335
25,0.2,0.86,0.131288801724
25,0.2,0.87,0.201657675061
25,0.2,0.88,0.185767774578
25,0.2,0.89,0.207235820994
25,0.2,0.9,0.202045194266
25,0.2,0.91,0.117563614276
25,0.2,0.92,0.0883379047564
25,0.2,0.93,0.112377323819
25,0.2,0.94,0.0957249184315
25,0.2,0.95,0.146653566328
25,0.2,0.96,0.174623433691
25,0.2,0.97,0.124996668067
25,0.2,0.98,0.23541558325
25,0.2,0.99,0.206028766817
25,0.2,1.0,0.0927629338545
25,0.2,1.01,0.131105153554
25,0.2,1.02,0.119235150497
25,0.2,1.03,0.151694632033
25,0.2,1.04,0.232638658299
25,0.2,1.05,0.199944175051
25,0.2,1.06,0.0668611403078
25,0.2,1.07,0.0951751117808
25,0.2,1.08,0.291336132376
25,0.2,1.09,0.161110991921
25,0.2,1.1,0.190692989292
25,0.2,1.11,0.116841593927
25,0.2,1.12,0.197801254923
25,0.2,1.13,0.209257823487
25,0.2,1.14,0.217216825838
25,0.2,1.15,0.345606068899
25,0.2,1.16,0.195190966322
25,0.2,1.17,0.116278654939
25,0.2,1.18,0.282814028145
25,0.2,1.19,0.215756509677
25,0.2,1.2,0.181947566389
25,0.2,1.21,0.122234025209
25,0.2,1.22,0.128348988161
25,0.2,1.23,0.22691739285
25,0.2,1.24,0.104121078215
25,0.2,1.25,0.266192071021
25,0.2,1.26,0.24509764381
25,0.2,1.27,0.199666978905
25,0.2,1.28,0.174288270859
25,0.2,1.29,0.195460688884
25,0.2,1.3,0.298730122491
25,0.2,1.31,0.123195761524
25,0.2,1.32,0.277936962392
25,0.2,1.33,0.160999528945
25,0.2,1.34,0.157978291955
25,0.2,1.35,0.155691806161
25,0.2,1.36,0.171665496476
25,0.2,1.37,0.216171994831
25,0.2,1.38,0.125098214757
25,0.2,1.39,0.140845982439
25,0.2,1.4,0.243134285758
25,0.2,1.41,0.090873571438
25,0.2,1.42,0.349598369282
25,0.2,1.43,0.247999950654
25,0.2,1.44,0.189052692777
25,0.2,1.45,0.105568942999
25,0.2,1.46,0.217196930731
25,0.2,1.47,0.167659026369
25,0.2,1.48,0.213034145313
25,0.2,1.49,0.149695967211
25,0.2,1.5,0.227235690265
26,0.5,0.0,0.509009733788
26,0.5,0.01,0.477839612161
26,0.5,0.02,0.43592835872
26,0.5,0.03,0.389966880559
26,0.5,0.04,0.437375322155
26,0.5,0.05,0.398582009745
26,0.5,0.06,0.272375924399
26,0.5,0.07,0.396884907123
26,0.5,0.08,0.303191975825
26,0.5,0.09,0.286825847095
26,0.5,0.1,0.317266589619
26,0.5,0.11,0.392836742288
26,0.5,0.12,0.357722008226
26,0.5,0.13,0.165303439119
26,0.5,0.14,0.253231732661
26,0.5,0.15,0.329919415166
26,0.5,0.16,0.303177226049
26,0.5,0.17,0.218334824278
26,0.5,0.18,0.159582613241
26,0.5,0.19,0.270227717066
26,0.5,0.2,0.174880757179
26,0.5,0.21,0.0707264577969
26,0.5,0.22,0.104168508201
26,0.5,0.23,0.0523940826788
26,0.5,0.24,0.158939657429
26,0.5,0.25,0.107382698679
26,0.5,0.26,0.30936753981
26,0.5,0.27,0.202820816626
26,0.5,0.28,0.212677268331
26,0.5,0.29,0.173832470523
26,0.5,0.3,0.254388451772
26,0.5,0.31,0.0662898002981
26,0.5,0.32,0.421654509579
26,0.5,0.33,0.12518123085
26,0.5,0.34,0.182028167964
26,0.5,0.35,0.17445474327
26,0.5,0.36,0.307490419124
26,0.5,0.37,0.0856527923849
26,0.5,0.38,0.0536540290608
26,0.5,0.39,0.055103800011
26,0.5,0.4,0.137727336021
26,0.5,0.41,0.08664821741
26,0.5,0.42,0.13626245797
26,0.5,0.43,0.107794299099
26,0.5,0.44,0.133709103331
26,0.5,0.45,0.0987710092605
26,0.5,0.46,0.242624953052
26,0.5,0.47,0.0972584023821
26,0.5,0.48,0.11919011512
26,0.5,0.49,0.111949081299
26,0.5,0.5,0.206375169594
26,0.5,0.51,0.160694839522
26,0.5,0.52,0.14651338866
26,0.5,0.53,0.222902052258
26,0.5,0.54,0.116268832836
26,0.5,0.55,0.149864198133
26,0.5,0.56,0.0768390763247
26,0.5,0.57,0.199163408982
26,0.5,0.58,0.0849208644465
26,0.5,0.59,0.14196303196
26,0.5,0.6,0.11243765711
26,0.5,0.61,0.153734042367
26,0.5,0.62,0.188296676788
26,0.5,0.63,0.199953547757
26,0.5,0.64,0.151154830057
26,0.5,0.65,0.173111798333
26,0.5,0.66,0.0999863342414
26,0.5,0.67,0.0963095991908
26,0.5,0.68,0.139428746699
26,0.5,0.69,0.174282471452
26,0.5,0.7,0.20349296589
26,0.5,0.71,0.151019103407
26,0.5,0.72,0.27562169789
26,0.5,0.73,0.185104764648
26,0.5,0.74,0.107757292422
26,0.5,0.75,0.187778723587
26,0.5,0.76,0.250231696935
26,0.5,0.77,0.273274556488
26,0.5,0.78,0.151006873378
26,0.5,0.79,0.184850809964
26,0.5,0.8,0.0725622183622
26,0.5,0.81,0.260495289609
26,0.5,0.82,0.146837508195
26,0.5,0.83,0.23730277023
26,0.5,0.84,0.251007657358
26,0.5,0.85,0.230101118008
26,0.5,0.86,0.186392179815
26,0.5,0.87,0.157722395369
26,0.5,0.88,0.16755515478
26,0.5,0.89,0.206601403727
26,0.5,0.9,0.222741639995
26,0.5,0.91,0.21884328162
26,0.5,0.92,0.203010967948
26,0.5,0.93,0.18866799864
26,0.5,0.94,0.188766956884
26,0.5,0.95,0.240949944092
26,0.5,0.96,0.114838845936
26,0.5,0.97,0.138306730498
26,0.5,0.98,0.137814949664
26,0.5,0.99,0.123614065655
26,0.5,1.0,0.165317410581
26,0.5,1.01,0.159182352502
26,0.5,1.02,0.288477475539
26,0.5,1.03,0.24045246592
26,0.5,1.04,0.159588541839
26,0.5,1.05,0.104909214689
26,0.5,1.06,0.184632709149
26,0.5,1.07,0.213084277443
26,0.5,1.08,0.196294951529
26,0.5,1.09,0.211006140759
26,0.5,1.1,0.163593945485
26,0.5,1.11,0.153383139006
26,0.5,1.12,0.191340539711
26,0.5,1.13,0.1429960898
26,0.5,1.14,0.171087997804
26,0.5,1.15,0.124291629527
26,0.5,1.16,0.22071019781
26,0.5,1.17,0.18879241836
26,0.5,1.18,0.152122702973
26,0.5,1.19,0.211341388699
26,0.5,1.2,0.133945775682
26,0.5,1.21,0.112527067833
26,0.5,1.22,0.303159498506
26,0.5,1.23,0.149359059451
26,0.5,1.24,0.14171240638
26,0.5,1.25,0.395202986571
26,0.5,1.26,0.282739799952
26,0.5,1.27,0.356408133504
26,0.5,1.28,0.201331322105
26,0.5,1.29,0.169436756655
26,0.5,1.3,0.384220946751
26,0.5,1.31,0.169569837676
26,0.5,1.32,0.195582888268
26,0.5,1.33,0.186767342534
26,0.5,1.34,0.188354095654
26,0.5,1.35,0.135689846219
26,0.5,1.36,0.266547564191
26,0.5,1.37,0.16546458117
26,0.5,1.38,0.167584710454
26,0.5,1.39,0.174001574381
26,0.5,1.4,0.32327522789
26,0.5,1.41,0.279624236717
26,0.5,1.42,0.139704530874
26,0.5,1.43,0.16187100562
26,0.5,1.44,0.234831665987
26,0.5,1.45,0.140834744504
26,0.5,1.46,0.171177665631
26,0.5,1.47,0.173221354445
26,0.5,1.48,0.1479468145
26,0.5,1.49,0.270860210135
26,0.5,1.5,0.256269625615
26,0.2,0.0,0.509009733788
26,0.2,0.01,0.49767176401
26,0.2,0.02,0.471566777449
26,0.2,0.03,0.475507194388
26,0.2,0.04,0.451491115332
26,0.2,0.05,0.435564101975
26,0.2,0.06,0.347647950859
26,0.2,0.07,0.412830644754
26,0.2,0.08,0.374075631721
26,0.2,0.09,0.385451879875
26,0.2,0.1,0.370063869923
26,0.2,0.11,0.30770943084
26,0.2,0.12,0.29129053053
26,0.2,0.13,0.372207163827
26,0.2,0.14,0.368501596714
26,0.2,0.15,0.242416507839
26,0.2,0.16,0.258209896895
26,0.2,0.17,0.270134322293
26,0.2,0.18,0.221212950582
26,0.2,0.19,0.2670638941
26,0.2,0.2,0.235988868781
26,0.2,0.21,0.257976884244
26,0.2,0.22,0.163306928829
26,0.2,0.23,0.274617076941
26,0.2,0.24,0.244326067084
26,0.2,0.25,0.273689753205
26,0.2,0.26,0.218147989165
26,0.2,0.27,0.158552909563
26,0.2,0.28,0.181039098184
26,0.2,0.29,0.114920926033
26,0.2,0.3,0.217075258156
26,0.2,0.31,0.263099914061
26,0.2,0.32,0.155134001522
26,0.2,0.33,0.109157041197
26,0.2,0.34,0.343101623581
26,0.2,0.35,0.0830696731695
26,0.2,0.36,0.299764877722
26,0.2,0.37,0.183957318147
26,0.2,0.38,0.182096360464
26,0.2,0.39,0.156004503404
26,0.2,0.4,0.0912287110552
26,0.2,0.41,0.147519283866
26,0.2,0.42,0.0866405860777
26,0.2,0.43,0.175614142411
26,0.2,0.44,0.0863422890918
26,0.2,0.45,0.135885794806
26,0.2,0.46,0.0926894910356
26,0.2,0.47,0.217083667663
26,0.2,0.48,0.129809937388
26,0.2,0.49,0.184601871144
26,0.2,0.5,0.0881139845281
26,0.2,0.51,0.100406418012
26,0.2,0.52,0.139071942283
26,0.2,0.53,0.0700425550463
26,0.2,0.54,0.188892818063
26,0.2,0.55,0.117646716607
26,0.2,0.56,0.132164447128
26,0.2,0.57,0.0600336102476
26,0.2,0.58,0.111114192215
26,0.2,0.59,0.114977147469
26,0.2,0.6,0.224619500658
26,0.2,0.61,0.25713859743
26,0.2,0.62,0.122644472383
